,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
13149,0.622,0.522,-11.974,0.0346,0.224,0.000527,0.0875,0.971,77.035
13150,0.859,0.48,-12.283,0.0431,0.183,5.18e-05,0.0258,0.975,99.935
13151,0.505,0.501,-13.196,0.222,0.00628,1.39e-05,0.241,0.831,61.786
13152,0.744,0.366,-14.302,0.0359,0.0877,0.000246,0.0571,0.787,94.9
13153,0.729,0.545,-12.264,0.0633,0.0241,0.119,0.0609,0.826,90.911
13154,0.739,0.652,-10.912,0.103,0.0707,0.0,0.127,0.817,96.344
13155,0.714,0.69,-10.805,0.0489,0.0516,0.0,0.344,0.674,183.834
13156,0.755,0.619,-12.677,0.0397,0.0779,0.00378,0.0702,0.893,101.988
13157,0.866,0.486,-14.966,0.337,0.0217,0.0,0.26,0.853,154.907
13158,0.834,0.507,-12.77,0.25,0.0745,0.0,0.0716,0.941,74.534
13159,0.841,0.55,-14.085,0.439,0.102,0.0,0.0775,0.937,75.938
13160,0.781,0.521,-12.591,0.667,0.0811,0.0,0.207,0.932,75.875
13161,0.775,0.59,-11.729,0.375,0.0161,0.0,0.0469,0.692,171.663
13162,0.682,0.427,-13.883,0.337,0.0505,0.0,0.124,0.76,75.194
13163,0.849,0.403,-14.862,0.179,0.0452,0.0,0.0455,0.849,107.992
13164,0.891,0.551,-13.908,0.0859,0.0397,0.0,0.0514,0.904,151.896
13165,0.775,0.469,-15.134,0.0647,0.146,0.0,0.119,0.565,85.483
13166,0.899,0.526,-13.601,0.245,0.0457,0.0,0.198,0.974,152.073
13167,0.87,0.47,-11.422,0.0277,0.0763,0.00317,0.0836,0.931,100.86
13168,0.756,0.61,-13.002,0.0709,0.0806,7.89e-05,0.114,0.863,173.818
13169,0.792,0.475,-13.234,0.0562,0.107,0.0,0.0957,0.389,95.349
13170,0.753,0.68,-13.375,0.0651,0.0155,0.00973,0.0695,0.613,132.854
13171,0.775,0.636,-12.499,0.0526,0.0084,0.101,0.0689,0.544,136.573
13172,0.641,0.386,-14.189,0.251,0.0368,0.0223,0.194,0.621,120.646
13173,0.771,0.46,-13.554,0.0665,0.0126,0.0251,0.0669,0.95,135.971
13174,0.862,0.602,-10.673,0.0618,0.0172,0.56,0.288,0.965,131.148
13175,0.702,0.588,-11.455,0.0506,0.00796,0.806,0.0352,0.964,94.327
13176,0.559,0.336,-17.714,0.0887,0.0257,0.134,0.192,0.813,140.164
13177,0.791,0.225,-18.022,0.0535,0.0273,0.00071,0.0831,0.785,132.441
13178,0.801,0.496,-13.015,0.0826,0.000101,0.0247,0.0756,0.966,138.429
13179,0.786,0.262,-14.755,0.0672,0.0167,0.0578,0.0937,0.401,120.686
13180,0.734,0.395,-15.162,0.181,0.00169,0.573,0.102,0.89,129.086
13181,0.77,0.809,-7.465,0.191,0.0282,1.59e-05,0.29,0.751,95.052
13182,0.804,0.663,-8.465,0.0673,0.0205,0.00296,0.29,0.956,149.985
13183,0.814,0.768,-6.732,0.11,0.037,0.000112,0.0361,0.963,154.0
13184,0.628,0.861,-8.229,0.0453,0.00655,0.0271,0.177,0.966,159.859
13185,0.777,0.651,-7.976,0.087,0.00763,0.0101,0.144,0.463,170.31
13186,0.718,0.905,-6.477,0.0448,0.00695,0.831,0.0841,0.911,103.039
13187,0.791,0.624,-9.932,0.0318,0.0331,2.01e-06,0.144,0.77,128.074
13188,0.755,0.823,-9.215,0.0427,0.0876,0.00984,0.0726,0.478,103.042
13189,0.906,0.628,-8.356,0.0548,0.113,0.00118,0.219,0.902,142.014
13190,0.9,0.648,-8.879,0.0379,0.134,0.0203,0.0591,0.964,107.112
13191,0.79,0.259,-16.079,0.0676,0.00416,0.00813,0.0941,0.816,75.554
13192,0.711,0.443,-15.839,0.0589,0.00481,0.000289,0.323,0.853,177.538
13193,0.842,0.309,-16.818,0.0598,0.265,0.000673,0.135,0.814,75.586
13194,0.777,0.322,-17.401,0.0523,0.0179,0.0516,0.0786,0.94,146.619
13195,0.655,0.447,-16.332,0.0293,0.102,0.0,0.337,0.936,99.444
13196,0.814,0.363,-15.675,0.0644,0.00614,0.000177,0.101,0.842,89.157
13197,0.723,0.331,-19.026,0.0371,0.09,0.22,0.262,0.806,100.524
13198,0.823,0.527,-14.377,0.0712,0.0569,0.22,0.0801,0.973,111.889
13199,0.748,0.458,-14.861,0.0713,0.0195,0.000137,0.0612,0.951,75.709
13200,0.593,0.56,-12.834,0.0376,0.0875,0.132,0.0742,0.541,88.001
13201,0.617,0.851,-7.746,0.0446,9.98e-05,0.0523,0.285,0.87,132.624
13202,0.722,0.834,-6.586,0.0308,0.00301,0.503,0.674,0.747,122.163
13203,0.692,0.607,-9.589,0.0387,0.0196,5.31e-05,0.976,0.71,133.387
13204,0.562,0.786,-7.677,0.0517,0.00554,0.0123,0.963,0.649,175.524
13205,0.44,0.883,-8.041,0.0635,0.00552,0.00132,0.94,0.443,133.235
13206,0.567,0.729,-8.362,0.0615,0.00256,0.00327,0.992,0.812,136.365
13207,0.695,0.775,-10.578,0.0352,0.0715,0.175,0.659,0.888,130.51
13208,0.72,0.636,-10.187,0.0327,0.00141,0.0149,0.961,0.662,134.263
13209,0.511,0.715,-9.86,0.0485,0.0282,0.000241,0.686,0.87,123.599
13210,0.613,0.879,-7.038,0.0525,0.00387,3.38e-06,0.972,0.808,131.183
13211,0.641,0.512,-12.426,0.0865,0.163,5.17e-05,0.0293,0.779,178.934
13212,0.849,0.334,-16.968,0.0438,0.131,0.00157,0.0595,0.88,119.712
13213,0.774,0.466,-15.672,0.142,0.132,0.0,0.0893,0.887,88.903
13214,0.909,0.255,-19.032,0.0461,0.13,0.0172,0.293,0.955,130.102
13215,0.787,0.289,-17.276,0.0713,0.0456,0.0193,0.0751,0.839,138.834
13216,0.746,0.262,-17.733,0.0497,0.297,4.72e-06,0.102,0.765,77.716
13217,0.809,0.235,-15.189,0.0763,0.125,0.0,0.0694,0.945,79.81
13218,0.751,0.413,-14.273,0.0531,0.0737,0.00161,0.0446,0.875,164.322
13219,0.774,0.412,-16.501,0.0847,0.153,8.59e-05,0.0965,0.65,96.832
13220,0.641,0.56,-14.998,0.0799,0.0279,0.88,0.387,0.741,130.028
13221,0.696,0.344,-18.002,0.124,0.0214,0.919,0.0655,0.667,153.86
13222,0.742,0.403,-15.213,0.099,0.00561,0.589,0.0772,0.776,125.521
13223,0.828,0.555,-14.267,0.0834,0.0376,0.904,0.0699,0.881,120.966
13224,0.77,0.478,-14.894,0.0471,0.00151,0.869,0.0351,0.708,131.078
13225,0.744,0.348,-18.234,0.0734,0.00138,0.898,0.0442,0.552,74.088
13226,0.815,0.328,-17.492,0.0484,0.012,0.923,0.261,0.788,126.51
13227,0.793,0.372,-17.024,0.0599,0.00824,0.93,0.0528,0.903,119.301
13228,0.784,0.427,-14.114,0.0978,0.000351,0.0173,0.0697,0.855,129.8
13229,0.869,0.389,-14.413,0.149,0.0172,0.429,0.277,0.929,120.741
13230,0.817,0.43,-13.724,0.0492,0.0284,0.00512,0.0768,0.904,127.407
13231,0.714,0.384,-15.945,0.0545,0.00535,0.897,0.0726,0.93,153.509
13232,0.852,0.541,-13.814,0.0465,0.0195,2.26e-05,0.0771,0.918,126.561
13233,0.845,0.399,-12.025,0.085,0.101,0.193,0.0567,0.965,122.428
13234,0.789,0.384,-15.544,0.0423,0.0525,0.0385,0.0514,0.968,119.316
13235,0.791,0.436,-12.752,0.0435,0.0757,4.84e-05,0.323,0.678,125.314
13236,0.707,0.586,-13.196,0.0445,0.00276,0.864,0.218,0.702,130.622
13237,0.727,0.368,-15.529,0.0694,0.0211,0.764,0.0976,0.93,152.954
13238,0.739,0.632,-15.459,0.0829,0.0134,0.0556,0.0644,0.472,133.048
13239,0.774,0.596,-14.093,0.0531,0.00192,0.0998,0.0574,0.511,136.794
13240,0.763,0.489,-14.749,0.0893,0.000366,0.284,0.0419,0.967,138.64
13241,0.578,0.332,-15.82,0.272,0.0152,0.0823,0.308,0.607,151.647
13242,0.805,0.42,-16.451,0.0622,0.0437,0.631,0.0829,0.955,135.755
13243,0.767,0.446,-16.382,0.0822,0.00474,0.0508,0.232,0.913,136.35
13244,0.613,0.278,-17.413,0.0423,0.0274,0.238,0.0391,0.883,131.634
13245,0.868,0.532,-13.47,0.0848,0.00553,0.784,0.195,0.964,131.499
13246,0.795,0.507,-15.144,0.0819,0.000903,0.197,0.087,0.842,137.656
13247,0.696,0.521,-14.2,0.0591,0.0037,0.846,0.0469,0.962,94.62
13248,0.561,0.303,-18.965,0.111,0.0139,0.16,0.0969,0.78,140.711
13249,0.774,0.226,-18.621,0.0499,0.0116,0.00135,0.0958,0.76,133.546
13250,0.751,0.343,-17.929,0.0455,0.00263,0.722,0.0468,0.693,100.787
13251,0.552,0.858,-3.942,0.0386,0.000735,7.55e-06,0.178,0.69,126.961
13252,0.613,0.876,-3.468,0.0431,0.000843,3.11e-06,0.254,0.549,140.049
13253,0.592,0.885,-3.252,0.0399,0.0743,0.0,0.0812,0.785,166.027
13254,0.548,0.981,-2.745,0.0475,0.0198,0.0,0.112,0.7,141.037
13255,0.664,0.922,-1.181,0.0541,0.0861,0.0,0.0975,0.851,127.023
13256,0.636,0.903,-4.014,0.0745,0.0769,0.0,0.0903,0.494,148.066
13257,0.556,0.973,-2.392,0.0349,0.00171,0.00193,0.319,0.968,125.047
13258,0.645,0.585,-5.062,0.0286,0.479,2e-06,0.174,0.363,136.018
13259,0.606,0.8,-4.194,0.0271,0.00633,9.04e-06,0.506,0.691,130.006
13260,0.521,0.945,-3.479,0.0543,0.00833,2.37e-06,0.0817,0.572,135.951
13261,0.59,0.944,-2.31,0.0346,0.0638,6.58e-05,0.238,0.855,115.035
13262,0.523,0.56,-2.093,0.027,0.233,4.18e-06,0.0931,0.264,134.868
13263,0.551,0.859,-3.941,0.0383,0.000727,7.92e-06,0.178,0.69,126.958
13264,0.613,0.874,-3.468,0.0427,0.000843,3.11e-06,0.254,0.546,140.053
13265,0.591,0.886,-3.252,0.0397,0.0736,0.0,0.0813,0.788,166.025
13266,0.549,0.981,-2.745,0.0475,0.0198,0.0,0.112,0.7,141.034
13267,0.665,0.922,-1.181,0.054,0.0863,0.0,0.0976,0.852,127.022
13268,0.637,0.903,-4.014,0.0745,0.0747,0.0,0.0903,0.494,148.076
13269,0.556,0.974,-2.392,0.0349,0.00171,0.00184,0.319,0.968,125.044
13270,0.645,0.585,-5.062,0.0286,0.479,2e-06,0.174,0.363,136.016
13271,0.607,0.8,-4.194,0.0271,0.00633,9.02e-06,0.506,0.691,130.007
13272,0.521,0.945,-3.479,0.0542,0.00833,2.38e-06,0.0817,0.572,135.951
13273,0.59,0.944,-2.31,0.0346,0.0638,6.58e-05,0.238,0.855,115.027
13274,0.524,0.56,-2.093,0.027,0.233,4.18e-06,0.0931,0.264,134.844
13275,0.355,0.916,-5.548,0.0646,0.142,1.89e-05,0.969,0.558,119.552
13276,0.4,0.915,-6.447,0.0634,0.0389,2.42e-05,0.958,0.251,89.701
13277,0.123,0.977,-4.741,0.175,0.199,3.71e-05,0.646,0.0723,163.496
13278,0.315,0.898,-4.032,0.058,0.314,0.0,0.434,0.405,112.96
13279,0.312,0.942,-5.045,0.106,0.0601,6.51e-05,0.712,0.336,129.16
13280,0.228,0.893,-5.816,0.063,0.334,2.85e-06,0.902,0.451,118.372
13281,0.217,0.682,-8.771,0.0454,0.716,3.21e-05,0.964,0.339,144.732
13282,0.185,0.935,-5.155,0.0933,0.102,2.02e-05,0.973,0.313,124.681
13283,0.235,0.875,-6.781,0.0833,0.0367,7.74e-05,0.965,0.569,91.295
13284,0.196,0.946,-4.748,0.0765,0.0679,8.73e-06,0.972,0.46,96.872
13285,0.221,0.814,-6.206,0.0448,0.0739,0.000501,0.985,0.497,93.572
13286,0.281,0.708,-7.523,0.0424,0.303,1.51e-05,0.983,0.355,130.688
13287,0.199,0.89,-5.575,0.0821,0.344,0.000113,0.989,0.453,127.08
13288,0.226,0.885,-5.539,0.0529,0.362,0.0,0.951,0.508,141.722
13289,0.35,0.956,-6.87,0.24,0.265,0.0,0.975,0.297,106.31
13290,0.185,0.944,-7.945,0.468,0.364,0.0,0.985,0.344,172.225
13291,0.2,0.862,-7.725,0.082,0.036,0.0396,0.967,0.35,95.947
13292,0.337,0.882,-5.787,0.0742,0.185,0.0,0.939,0.392,113.991
13293,0.17,0.954,-5.986,0.16,0.00795,0.0,0.987,0.137,146.735
13294,0.17,0.823,-6.386,0.0509,0.196,1.5e-05,0.741,0.276,141.624
13295,0.18,0.863,-7.42,0.108,0.378,8.81e-06,0.96,0.177,68.597
13296,0.163,0.803,-8.377,0.0579,0.503,0.000592,0.914,0.372,178.16
13297,0.121,0.888,-6.031,0.0576,0.237,0.0,0.906,0.649,149.191
13298,0.192,0.742,-6.983,0.0411,0.117,0.0,0.949,0.407,68.072
13299,0.551,0.904,-5.565,0.106,0.0452,0.188,0.113,0.398,100.059
13300,0.524,0.818,-5.573,0.03,0.402,0.0363,0.262,0.822,112.071
13301,0.314,0.638,-6.727,0.0326,0.512,2.99e-06,0.119,0.214,176.215
13302,0.635,0.898,-6.299,0.038,0.525,1.31e-06,0.272,0.963,124.037
13303,0.562,0.74,-6.439,0.0356,0.452,0.00331,0.132,0.741,120.058
13304,0.507,0.961,-5.221,0.0801,0.554,0.0217,0.089,0.706,130.052
13305,0.505,0.965,-4.953,0.0803,0.376,1.08e-06,0.279,0.685,131.952
13306,0.396,0.832,-5.753,0.0444,0.0989,0.0,0.207,0.512,154.151
13307,0.512,0.928,-5.254,0.0335,0.00312,0.000134,0.347,0.825,130.709
13308,0.616,0.3,-8.86,0.031,0.898,0.0,0.111,0.139,113.582
13309,0.389,0.26,-9.035,0.0309,0.906,1.05e-06,0.111,0.115,174.379
13310,0.588,0.419,-8.392,0.026,0.9,0.00985,0.127,0.225,97.124
13311,0.635,0.438,-8.286,0.0303,0.889,0.0,0.0897,0.258,132.606
13312,0.614,0.183,-24.32,0.956,0.869,0.0,0.31,0.471,175.665
13313,0.551,0.904,-5.565,0.106,0.0452,0.188,0.113,0.398,100.059
13314,0.524,0.818,-5.573,0.03,0.402,0.0363,0.262,0.822,112.071
13315,0.314,0.638,-6.727,0.0326,0.512,2.99e-06,0.119,0.214,176.215
13316,0.635,0.898,-6.299,0.038,0.525,1.31e-06,0.272,0.963,124.037
13317,0.562,0.74,-6.439,0.0356,0.452,0.00331,0.132,0.741,120.058
13318,0.507,0.961,-5.221,0.0801,0.554,0.0217,0.089,0.706,130.052
13319,0.505,0.965,-4.953,0.0803,0.376,1.08e-06,0.279,0.685,131.952
13320,0.396,0.832,-5.753,0.0444,0.0989,0.0,0.207,0.512,154.151
13321,0.512,0.928,-5.254,0.0335,0.00312,0.000134,0.347,0.825,130.709
13322,0.616,0.3,-8.86,0.031,0.898,0.0,0.111,0.139,113.582
13323,0.389,0.26,-9.035,0.0309,0.906,1.05e-06,0.111,0.115,174.379
13324,0.588,0.419,-8.392,0.026,0.9,0.00985,0.127,0.225,97.124
13325,0.635,0.438,-8.286,0.0303,0.889,0.0,0.0897,0.258,132.606
13326,0.614,0.183,-24.32,0.956,0.869,0.0,0.31,0.471,175.665
13327,0.553,0.913,-5.623,0.108,0.0484,0.15,0.147,0.456,100.047
13328,0.522,0.82,-5.61,0.0303,0.384,0.063,0.324,0.833,112.063
13329,0.397,0.639,-6.745,0.0287,0.469,1.13e-05,0.129,0.204,88.002
13330,0.637,0.897,-6.337,0.037,0.543,3.4e-06,0.357,0.962,124.059
13331,0.572,0.755,-6.498,0.0366,0.474,0.00773,0.214,0.763,120.04
13332,0.504,0.955,-5.312,0.0812,0.525,0.0573,0.172,0.713,130.064
13333,0.507,0.959,-4.947,0.0691,0.367,1.69e-06,0.671,0.67,132.008
13334,0.396,0.798,-5.807,0.0435,0.106,1.44e-06,0.304,0.6,154.183
13335,0.511,0.915,-5.271,0.0336,0.00341,0.000245,0.356,0.824,130.729
13336,0.621,0.291,-8.86,0.0311,0.895,0.0,0.181,0.138,113.582
13337,0.393,0.252,-9.086,0.0305,0.907,0.0,0.11,0.136,174.364
13338,0.585,0.414,-8.386,0.0263,0.887,0.00516,0.133,0.254,96.935
13339,0.637,0.422,-8.298,0.0307,0.875,0.0,0.0845,0.284,132.645
13340,0.551,0.904,-5.565,0.106,0.0452,0.188,0.113,0.398,100.059
13341,0.524,0.818,-5.573,0.03,0.402,0.0363,0.262,0.822,112.071
13342,0.314,0.638,-6.727,0.0326,0.512,2.99e-06,0.119,0.214,176.216
13343,0.635,0.898,-6.299,0.038,0.525,1.31e-06,0.272,0.963,124.037
13344,0.562,0.74,-6.439,0.0356,0.452,0.00331,0.132,0.741,120.058
13345,0.507,0.961,-5.221,0.0801,0.554,0.0217,0.089,0.706,130.052
13346,0.505,0.965,-4.953,0.0803,0.376,1.08e-06,0.279,0.685,131.952
13347,0.396,0.832,-5.753,0.0444,0.0989,0.0,0.207,0.512,154.151
13348,0.512,0.928,-5.254,0.0335,0.00312,0.000134,0.347,0.825,130.709
13349,0.616,0.3,-8.86,0.031,0.898,0.0,0.111,0.139,113.582
13350,0.389,0.26,-9.035,0.0309,0.906,1.05e-06,0.111,0.115,174.379
13351,0.588,0.419,-8.392,0.026,0.9,0.00985,0.127,0.225,97.124
13352,0.635,0.438,-8.286,0.0303,0.889,0.0,0.0897,0.258,132.606
13353,0.57,0.808,-4.464,0.0271,0.084,0.0,0.289,0.717,137.989
13354,0.684,0.659,-5.535,0.0287,0.0742,0.0,0.0708,0.55,120.988
13355,0.558,0.305,-8.195,0.0274,0.809,0.000172,0.0971,0.437,79.191
13356,0.767,0.379,-6.876,0.0362,0.305,0.0,0.108,0.655,131.192
13357,0.452,0.514,-8.952,0.0268,0.682,0.00161,0.133,0.252,73.942
13358,0.579,0.957,-3.427,0.116,0.182,0.0,0.323,0.957,166.902
13359,0.746,0.617,-5.402,0.0437,0.642,0.0,0.0966,0.855,101.035
13360,0.584,0.591,-6.247,0.0228,0.563,0.00583,0.266,0.54,94.032
13361,0.719,0.75,-5.717,0.037,0.166,0.0,0.0469,0.729,129.057
13362,0.656,0.481,-6.456,0.024,0.688,0.0,0.106,0.598,93.005
13363,0.365,0.056,-13.821,0.0429,0.98,1.24e-05,0.105,0.242,80.76
13364,0.68,0.742,-3.094,0.0382,0.0221,6.76e-06,0.254,0.855,172.081
13365,0.747,0.254,-9.805,0.0339,0.507,4.45e-05,0.0995,0.476,117.893
13366,0.497,0.88,-4.271,0.0414,0.169,0.000173,0.154,0.957,174.657
13367,0.603,0.403,-6.619,0.0275,0.734,0.0,0.214,0.323,133.865
13368,0.257,0.895,-3.787,0.0678,0.0148,6.33e-05,0.0534,0.702,170.327
13369,0.57,0.808,-4.464,0.0271,0.084,0.0,0.289,0.717,137.989
13370,0.684,0.659,-5.535,0.0287,0.0742,0.0,0.0708,0.55,120.99
13371,0.558,0.305,-8.195,0.0274,0.809,0.000172,0.0971,0.437,79.191
13372,0.767,0.379,-6.876,0.0362,0.305,0.0,0.108,0.655,131.192
13373,0.452,0.514,-8.952,0.0268,0.682,0.00161,0.133,0.252,73.942
13374,0.579,0.957,-3.427,0.116,0.182,0.0,0.323,0.957,166.902
13375,0.746,0.617,-5.402,0.0437,0.642,0.0,0.0966,0.855,101.035
13376,0.584,0.591,-6.247,0.0228,0.563,0.00583,0.266,0.54,94.032
13377,0.719,0.75,-5.717,0.037,0.166,0.0,0.0469,0.729,129.057
13378,0.656,0.481,-6.456,0.024,0.688,0.0,0.106,0.598,93.005
13379,0.365,0.056,-13.821,0.0429,0.98,1.24e-05,0.105,0.242,80.761
13380,0.68,0.742,-3.094,0.0382,0.0221,6.76e-06,0.254,0.855,172.079
13381,0.747,0.254,-9.805,0.0339,0.507,4.45e-05,0.0995,0.476,117.893
13382,0.496,0.88,-4.271,0.0414,0.169,0.000173,0.154,0.957,174.651
13383,0.603,0.403,-6.619,0.0275,0.734,0.0,0.214,0.323,133.865
13384,0.257,0.895,-3.787,0.0678,0.0148,6.33e-05,0.0534,0.702,170.327
13385,0.571,0.807,-4.464,0.027,0.0841,0.0,0.308,0.721,137.989
13386,0.685,0.659,-5.537,0.0286,0.0786,0.0,0.0712,0.548,120.985
13387,0.565,0.308,-8.197,0.0276,0.797,0.000154,0.0974,0.407,79.145
13388,0.759,0.38,-6.879,0.0377,0.308,0.0,0.107,0.653,131.168
13389,0.532,0.509,-8.955,0.0259,0.694,0.0013,0.132,0.274,74.022
13390,0.581,0.956,-3.429,0.115,0.174,0.0,0.323,0.962,166.9
13391,0.746,0.617,-5.394,0.044,0.643,0.0,0.0977,0.861,101.036
13392,0.584,0.588,-6.247,0.0228,0.566,0.0058,0.283,0.538,94.027
13393,0.719,0.747,-5.717,0.0367,0.166,0.0,0.0464,0.757,129.058
13394,0.656,0.483,-6.459,0.024,0.693,0.0,0.107,0.6,93.019
13395,0.364,0.056,-13.822,0.0427,0.98,1.24e-05,0.105,0.248,80.706
13396,0.577,0.786,-4.425,0.0277,0.0704,0.0,0.346,0.771,137.99
13397,0.691,0.659,-5.519,0.0293,0.0791,0.0,0.072,0.553,121.007
13398,0.586,0.309,-8.259,0.0265,0.801,0.000195,0.103,0.393,79.019
13399,0.766,0.388,-6.844,0.0378,0.304,0.0,0.0999,0.667,131.14
13400,0.502,0.526,-8.927,0.0262,0.681,0.00278,0.121,0.279,148.008
13401,0.578,0.956,-3.423,0.115,0.178,0.0,0.311,0.96,166.886
13402,0.751,0.614,-5.366,0.0435,0.649,0.0,0.0884,0.859,101.038
13403,0.586,0.6,-6.229,0.0229,0.549,0.00638,0.127,0.546,93.959
13404,0.718,0.742,-5.706,0.0369,0.153,0.0,0.0496,0.738,129.027
13405,0.657,0.481,-6.43,0.0242,0.701,0.0,0.104,0.594,93.027
13406,0.375,0.0567,-13.784,0.0426,0.982,1.25e-05,0.109,0.225,86.47
13407,0.677,0.731,-3.063,0.0373,0.0244,5.19e-06,0.177,0.852,172.089
13408,0.764,0.253,-9.803,0.0337,0.532,2.54e-05,0.0934,0.49,117.939
13409,0.504,0.882,-4.244,0.0392,0.175,0.000258,0.133,0.95,174.569
13410,0.592,0.394,-6.634,0.0283,0.742,1.26e-06,0.216,0.303,134.066
13411,0.266,0.896,-3.766,0.0682,0.0162,2.55e-05,0.069,0.687,170.378
13412,0.336,0.155,-12.367,0.0354,0.975,1.98e-05,0.104,0.151,176.155
13413,0.577,0.786,-4.425,0.0277,0.0704,0.0,0.346,0.771,137.99
13414,0.691,0.66,-5.522,0.0294,0.0782,0.0,0.072,0.554,121.007
13415,0.586,0.309,-8.259,0.0265,0.801,0.000195,0.103,0.393,79.019
13416,0.766,0.388,-6.844,0.0378,0.304,0.0,0.0999,0.667,131.14
13417,0.502,0.526,-8.927,0.0262,0.681,0.00278,0.121,0.279,148.008
13418,0.578,0.956,-3.423,0.115,0.178,0.0,0.311,0.96,166.886
13419,0.751,0.614,-5.366,0.0435,0.649,0.0,0.0884,0.859,101.038
13420,0.586,0.6,-6.229,0.0229,0.549,0.00638,0.127,0.546,93.959
13421,0.718,0.742,-5.706,0.0369,0.153,0.0,0.0496,0.738,129.027
13422,0.657,0.481,-6.43,0.0242,0.701,0.0,0.104,0.594,93.027
13423,0.375,0.0567,-13.784,0.0426,0.982,1.25e-05,0.109,0.225,86.47
13424,0.677,0.731,-3.063,0.0373,0.0244,5.19e-06,0.177,0.852,172.089
13425,0.764,0.253,-9.803,0.0337,0.532,2.54e-05,0.0934,0.49,117.939
13426,0.504,0.882,-4.244,0.0392,0.175,0.000258,0.133,0.95,174.569
13427,0.592,0.394,-6.634,0.0283,0.742,1.26e-06,0.216,0.303,134.066
13428,0.267,0.896,-3.766,0.0682,0.0162,2.55e-05,0.069,0.687,170.411
13429,0.577,0.786,-4.425,0.0277,0.0704,0.0,0.346,0.771,137.99
13430,0.691,0.659,-5.519,0.0293,0.0791,0.0,0.072,0.553,121.007
13431,0.586,0.309,-8.259,0.0265,0.801,0.000195,0.103,0.393,79.019
13432,0.766,0.388,-6.844,0.0378,0.304,0.0,0.0999,0.667,131.14
13433,0.502,0.526,-8.927,0.0262,0.681,0.00278,0.121,0.279,148.008
13434,0.578,0.956,-3.423,0.115,0.178,0.0,0.311,0.96,166.886
13435,0.751,0.614,-5.366,0.0435,0.649,0.0,0.0884,0.859,101.038
13436,0.586,0.6,-6.229,0.0229,0.549,0.00638,0.127,0.546,93.959
13437,0.718,0.742,-5.706,0.0369,0.153,0.0,0.0496,0.738,129.027
13438,0.657,0.481,-6.43,0.0242,0.701,0.0,0.104,0.594,93.027
13439,0.375,0.0567,-13.784,0.0426,0.982,1.25e-05,0.109,0.225,86.47
13440,0.531,0.214,-12.302,0.0469,0.887,5.2e-06,0.66,0.525,127.161
13441,0.577,0.786,-4.425,0.0277,0.0704,0.0,0.346,0.771,137.99
13442,0.691,0.66,-5.522,0.0294,0.0782,0.0,0.072,0.554,121.007
13443,0.586,0.309,-8.259,0.0265,0.801,0.000195,0.103,0.393,79.019
13444,0.766,0.388,-6.844,0.0378,0.304,0.0,0.0999,0.667,131.14
13445,0.502,0.526,-8.927,0.0262,0.681,0.00278,0.121,0.279,148.008
13446,0.578,0.956,-3.423,0.115,0.178,0.0,0.311,0.96,166.886
13447,0.751,0.614,-5.366,0.0435,0.649,0.0,0.0884,0.859,101.038
13448,0.586,0.6,-6.229,0.0229,0.549,0.00638,0.127,0.546,93.959
13449,0.718,0.742,-5.706,0.0369,0.153,0.0,0.0496,0.738,129.027
13450,0.657,0.481,-6.43,0.0242,0.701,0.0,0.104,0.594,93.027
13451,0.375,0.0567,-13.784,0.0426,0.982,1.25e-05,0.109,0.225,86.47
13452,0.396,0.492,-6.857,0.0335,0.803,0.0,0.962,0.435,127.045
13453,0.476,0.766,-4.723,0.033,0.544,0.0,0.962,0.379,134.146
13454,0.494,0.422,-7.869,0.0329,0.79,0.0,0.996,0.325,101.596
13455,0.368,0.358,-9.004,0.0288,0.691,0.0,0.944,0.312,151.174
13456,0.457,0.746,-5.788,0.0426,0.671,0.0,0.94,0.493,130.48
13457,0.5,0.268,-10.969,0.0363,0.846,0.0,0.981,0.437,136.136
13458,0.526,0.752,-6.143,0.0475,0.637,0.0,0.97,0.643,126.832
13459,0.463,0.306,-9.087,0.0349,0.79,0.0,0.974,0.374,136.762
13460,0.582,0.668,-5.542,0.0359,0.701,1.11e-05,0.728,0.465,92.297
13461,0.399,0.356,-7.626,0.0313,0.789,0.0,0.906,0.312,135.73
13462,0.601,0.453,-6.846,0.0267,0.324,1.16e-05,0.924,0.27,100.805
13463,0.541,0.534,-6.432,0.0329,0.488,1.04e-06,0.839,0.258,139.702
13464,0.453,0.866,-3.704,0.0386,0.65,0.0,0.89,0.549,142.929
13465,0.594,0.138,-15.87,0.0526,0.764,0.0,0.937,0.392,115.819
13466,0.409,0.456,-7.878,0.048,0.762,0.0,0.986,0.422,134.872
13467,0.464,0.403,-8.221,0.0662,0.738,0.0,0.986,0.434,133.487
13468,0.521,0.712,-6.195,0.0522,0.745,0.0,0.855,0.486,138.915
13469,0.463,0.837,-4.745,0.048,0.546,0.0,0.972,0.507,90.807
13470,0.516,0.858,-4.601,0.0369,0.544,0.0,0.986,0.697,137.688
13471,0.345,0.434,-8.345,0.0336,0.779,0.0,0.976,0.352,98.876
13472,0.464,0.686,-5.747,0.046,0.696,0.0,0.969,0.452,81.469
13473,0.336,0.248,-12.487,0.0556,0.712,0.0,0.96,0.339,180.133
13474,0.396,0.493,-6.857,0.0334,0.803,0.0,0.963,0.436,127.044
13475,0.475,0.766,-4.723,0.033,0.544,0.0,0.962,0.378,134.131
13476,0.497,0.422,-7.869,0.0302,0.79,0.0,0.996,0.333,101.638
